Year,i,j,SAV,Water_temp,TSS_pred,TP_pred,TN_pred,Water_depth,Bathymetry_depth,Year_norm
2007,115,98,1,22.36038372164867,6.208323853914855,0.031709626103278064,0.5126178181562268,2.6794918032786885,-2.619,0.22727272727272727
2007,110,95,1,22.19094135722176,6.7064236109374,0.032595904452390356,0.4869994174261562,2.0924918032786883,-2.032,0.22727272727272727
2007,109,100,1,22.309777119120614,7.094860670996494,0.032081358959196046,0.48549747222759687,2.5604918032786883,-2.5,0.22727272727272727
2007,105,94,1,21.616319797078116,5.883682501120646,0.031502917928041003,0.45740902863565036,1.5064918032786885,-1.446,0.22727272727272727
2007,104,101,1,21.949322325284363,6.641889501790532,0.03160453706857611,0.46070240169275,2.4364918032786886,-2.3760000000000003,0.22727272727272727
2007,84,120,1,22.000896078641297,5.801360802572281,0.029094975930256922,0.43504819078523604,3.150491803278688,-3.09,0.22727272727272727
2007,79,125,1,21.335355305280842,5.935131463848177,0.02986597321683266,0.4298963590723569,3.1294918032786887,-3.069,0.22727272727272727
2007,73,124,1,21.46097011253482,8.419497106896072,0.03435826487839222,0.4456314444541931,2.8064918032786883,-2.746,0.22727272727272727
2007,78,130,1,21.194663954562827,5.553718949927658,0.029050757955820836,0.4279113279991463,3.014491803278689,-2.954,0.22727272727272727
2007,73,132,1,21.170227879383525,8.843605737217137,0.03322351943762576,0.45557045985440736,3.1894918032786883,-3.129,0.22727272727272727
2007,69,133,1,21.24189947472244,7.920624537546127,0.03188387988532176,0.4450978597656625,2.7744918032786887,-2.714,0.22727272727272727
2007,67,137,1,20.96898560445817,7.800325135715672,0.031831217135806555,0.44843333129022944,2.817491803278689,-2.7570000000000006,0.22727272727272727
2007,73,143,1,21.516374244064583,6.830388381832936,0.03008918958853503,0.4372344754758428,3.1174918032786887,-3.057,0.22727272727272727
2007,67,143,1,21.127076477300925,8.594291694828721,0.03306259938561525,0.4561102502658719,3.1124918032786884,-3.052,0.22727272727272727
2007,73,148,1,21.177998386445594,7.643616801402608,0.03160390263942421,0.4481350960301571,2.6624918032786886,-2.602,0.22727272727272727
2007,66,150,1,21.14367159859079,7.168579617484671,0.03048370848791521,0.4399526324428496,3.1574918032786887,-3.097,0.22727272727272727
2007,61,147,1,21.43315477840236,7.899458869558866,0.03214837305369924,0.44317675955960006,2.7414918032786884,-2.681,0.22727272727272727
2007,61,149,1,21.61093261593678,7.1618993243233104,0.030400574482122404,0.43567114531016743,2.9354918032786883,-2.875,0.22727272727272727
2007,56,149,1,21.34264431625116,8.384309041695516,0.034254695945343035,0.4359566222448818,2.103491803278689,-2.043,0.22727272727272727
2007,64,155,1,21.297826344849632,6.979591807381052,0.03023402411185327,0.4482408029134156,3.2214918032786883,-3.161,0.22727272727272727
2007,58,156,1,22.00501537322998,7.5031023807212955,0.030839613073917686,0.47121914195232706,3.0924918032786883,-3.032,0.22727272727272727
2007,66,161,1,21.613195388043515,7.598141693678058,0.031563554142342236,0.4798177285272567,3.590491803278688,-3.53,0.22727272727272727
2007,60,161,1,21.94945912282975,7.424365270333212,0.030911957295458824,0.4719250192407702,3.3464918032786883,-3.286,0.22727272727272727
2007,54,168,1,22.128706306707663,7.769502413077433,0.03138620116305156,0.47081486416644736,3.747491803278688,-3.687,0.22727272727272727
2007,48,168,1,21.83106839852255,10.596169503008733,0.038759677564022973,0.47495582211213033,1.8104918032786885,-1.75,0.22727272727272727
2007,42,179,1,21.672396143928903,14.130164881221583,0.041739094513850133,0.4964602662891638,0.9174918032786885,-0.857,0.22727272727272727
2007,42,185,1,21.73595853711738,9.250598610424605,0.03307018905389504,0.4864377540643098,2.5584918032786885,-2.498,0.22727272727272727
2007,41,191,1,22.102226976488456,9.201957022557494,0.032930887014162344,0.4850138142460682,2.7054918032786883,-2.645,0.22727272727272727
2007,41,197,1,22.25051154464972,8.239916004118372,0.03238712355005936,0.4812250054273449,2.457491803278688,-2.397,0.22727272727272727
2007,40,204,1,22.89980414656342,7.600954454453265,0.031869214211331036,0.47509959144670455,2.3394918032786887,-2.279,0.22727272727272727
2007,38,204,1,22.397713207807698,7.597956524520624,0.031966110691428185,0.4761296510696411,2.348491803278688,-2.288,0.22727272727272727
2007,40,209,1,22.822110973420692,7.795920434545298,0.032013952457269686,0.47706838123133927,2.9214918032786885,-2.861,0.22727272727272727
2007,111,119,1,21.79897087910136,14.565738021350297,0.03849927277960738,0.5675039652918206,4.061491803278689,-4.001,0.22727272727272727
2007,105,115,1,21.939045061830615,11.230015121522497,0.03487888812163814,0.49077881359663167,2.7874918032786886,-2.727,0.22727272727272727
2007,103,117,1,21.824688035933697,11.252478615182344,0.034884825196178235,0.4964134702917005,2.6714918032786885,-2.611,0.22727272727272727
2007,97,120,1,21.858022517845278,4.996771011196199,0.028153797703199698,0.4458490966773424,2.6624918032786886,-2.602,0.22727272727272727
2007,98,124,1,21.96995696083444,5.918262888173588,0.02915986480771518,0.45094476615796325,2.684491803278689,-2.6239999999999997,0.22727272727272727
2007,98,131,1,21.44969518067407,6.001460849261675,0.029205258538732765,0.4314402463983317,3.047491803278689,-2.987,0.22727272727272727
2007,108,138,1,21.037120459509676,5.955605061327825,0.030031343830413507,0.49106731033716045,2.470491803278689,-2.41,0.22727272727272727
2007,102,143,1,21.284414322649845,8.51737952623211,0.033775264763685524,0.48797099170137626,2.8674918032786887,-2.807,0.22727272727272727
2007,97,138,1,21.461715479366116,5.806059845158311,0.02912201280476617,0.4282453890706672,3.1614918032786887,-3.101,0.22727272727272727
2007,97,143,1,21.355713656691254,8.374942427775899,0.03340216039023439,0.4562405084000259,3.255491803278688,-3.195,0.22727272727272727
2007,91,138,1,21.43619896935635,5.761140463782138,0.028945687944527534,0.42992888855152445,3.167491803278689,-3.107,0.22727272727272727
2007,91,143,1,21.412058189267018,6.002878697192083,0.02924228087067604,0.431304823179714,3.284491803278689,-3.224,0.22727272727272727
2007,96,150,1,21.420586038808352,9.244148739048692,0.03434361245666371,0.49521917251289865,3.1364918032786884,-3.076,0.22727272727272727
2007,88,150,1,21.589251127399383,7.614474961015045,0.03158204788800146,0.44695357123359303,3.485491803278688,-3.425,0.22727272727272727
2007,82,148,1,21.70840702682245,7.229528372405006,0.030611179982785317,0.4408447009618165,2.962491803278689,-2.902,0.22727272727272727
2007,94,159,1,21.71684518407603,10.299605760418,0.03582299754145692,0.4964033228452088,2.997491803278688,-2.937,0.22727272727272727
2007,90,156,1,21.68260715046867,12.027983376237213,0.03756854451093517,0.5075524532404102,2.707491803278688,-2.647,0.22727272727272727
2007,85,154,1,21.8027367826368,7.516476255948426,0.031127805378837664,0.4565408957786247,3.494491803278689,-3.434,0.22727272727272727
2007,85,162,1,21.43542905713691,7.3228906256253605,0.03099010356503432,0.4759179881361664,3.5394918032786884,-3.479,0.22727272727272727
2007,78,156,1,21.820845588308867,7.662892701195889,0.03163682574742153,0.461517122925305,3.139491803278689,-3.079,0.22727272727272727
2007,90,166,1,21.306808252803616,10.74924620643991,0.03682047180587151,0.4989998555574261,2.6364918032786884,-2.576,0.22727272727272727
2007,84,168,1,21.554210193821643,10.609986234883793,0.03606770132653049,0.495264577572463,3.381491803278689,-3.321,0.22727272727272727
2007,78,162,1,21.811239320723736,7.486491750498287,0.031038693900479645,0.47863069469811487,2.672491803278689,-2.612,0.22727272727272727
2007,78,167,1,21.877135683278567,7.0897915949586965,0.03065947168430344,0.459545731055932,3.7864918032786887,-3.726,0.22727272727272727
2007,72,167,1,21.99688286077781,7.315966270009025,0.03084360411176916,0.4593368568381325,3.840491803278688,-3.78,0.22727272727272727
2007,81,169,1,21.476187033731428,10.184173200951248,0.03557063578093638,0.49242284747420767,3.856491803278688,-3.796,0.22727272727272727
2007,78,172,1,21.72856162024326,8.53095640119959,0.03257394914866471,0.4836703270185189,3.6624918032786886,-3.602,0.22727272727272727
2007,72,174,1,22.20652130001881,7.801019887455174,0.03212679382108274,0.4668965955249599,3.945491803278688,-3.885,0.22727272727272727
2007,70,179,1,21.86705711239674,8.705176478526631,0.03269073712166216,0.48708074014694963,3.014491803278689,-2.954,0.22727272727272727
2007,66,180,1,21.94337622845759,7.503997654211326,0.031227065769375346,0.47135202953072847,2.646491803278688,-2.586,0.22727272727272727
2007,66,186,1,21.284187910986727,7.326726694576076,0.030886393040418625,0.47933450390080934,3.0964918032786883,-3.036,0.22727272727272727
2007,57,188,1,22.324560321745324,7.282450019336138,0.030899244192682328,0.4789477630716855,5.351491803278689,-5.291,0.22727272727272727
2007,54,198,1,22.201945601916705,7.317277947410208,0.03087035911615755,0.47318192827896993,4.021491803278688,-3.961,0.22727272727272727
2007,48,215,1,20.32815257838515,5.478031674369436,0.01990482583642006,0.5936999320983887,13.16849180327869,-13.108,0.22727272727272727
2007,98,95,0,22.07698495270776,13.96869137248055,0.037720445879414435,0.4987386582327671,3.4564918032786887,-3.396,0.22727272727272727
2007,98,101,0,21.92122664217089,6.374993785482938,0.03093118703023332,0.44944180328337874,2.397491803278689,-2.337,0.22727272727272727
2007,96,102,0,21.5566972982688,9.035201768406102,0.03431444627339723,0.46139657155412145,2.735491803278688,-2.675,0.22727272727272727
2007,98,107,0,22.00979980093534,5.440981474079069,0.02873335797034326,0.44053613064719027,2.4524918032786887,-2.392,0.22727272727272727
2007,92,107,0,22.28202088152776,8.951919461860031,0.035064224459108756,0.4528971465884662,2.023491803278689,-1.963,0.22727272727272727
2007,92,113,0,21.8124864296835,6.2973660093839054,0.030127397814735037,0.4488031746911221,3.771491803278688,-3.711,0.22727272727272727
2007,86,113,0,21.97064359070825,9.458621103255474,0.0354075231513039,0.4700851938763603,2.328491803278688,-2.268,0.22727272727272727
2007,81,118,0,22.055073112737936,7.913054333358515,0.03421506343684236,0.452317476272583,2.1174918032786887,-2.057,0.22727272727272727
2007,71,137,0,21.212283087558433,6.77882948078093,0.030118811173272916,0.4376451925176089,3.2134918032786883,-3.153,0.22727272727272727
2007,62,140,0,21.07107439197478,7.715073773118316,0.03231492748514551,0.445282089417098,2.3464918032786883,-2.286,0.22727272727272727
2007,54,156,0,21.394385447267627,8.24968092558814,0.03367874991209781,0.48406155285288077,2.352491803278688,-2.292,0.22727272727272727
2007,55,160,0,21.874875553318713,8.022280810309239,0.031752062564502,0.48510880108739507,2.8984918032786884,-2.838,0.22727272727272727
2007,60,168,0,22.3572554979168,7.468312169684738,0.031185449910212736,0.4659848408620866,4.116491803278689,-4.056,0.22727272727272727
2007,53,173,0,22.426993041742044,7.714720499320109,0.03149533885546395,0.4699648198534231,4.150491803278689,-4.09,0.22727272727272727
2007,47,173,0,22.05556745998195,10.86002191168363,0.039938923124162876,0.48357841567914994,1.5594918032786886,-1.499,0.22727272727272727
2007,47,179,0,22.258126884210306,8.589082405215404,0.032642898928435124,0.47498929842573695,3.5324918032786887,-3.472,0.22727272727272727
2007,47,186,0,22.222499503463997,8.046845381377173,0.031835900528020544,0.4721317755394295,4.020491803278689,-3.96,0.22727272727272727
2007,38,190,0,21.969588201554096,9.16117998029365,0.03367252357792659,0.47968286569001245,2.2144918032786887,-2.154,0.22727272727272727
2007,38,197,0,22.416554654230836,8.245164879032822,0.03272594465706192,0.48058514712286776,2.3904918032786884,-2.33,0.22727272727272727
2007,122,108,0,23.46690131015465,7.851153193927202,0.033162740135534864,0.5334078742832434,4.288491803278688,-4.228,0.22727272727272727
2007,114,109,0,22.88334440012447,9.40020670656298,0.03331461438878638,0.5518467812264551,4.767491803278689,-4.707,0.22727272727272727
2007,115,113,0,22.311834147719086,6.331862879581139,0.03143686004227302,0.5596137437664095,1.3214918032786884,-1.261,0.22727272727272727
2007,110,113,0,22.167301334318566,12.136072534029601,0.03573940071414729,0.5382635129279778,2.8664918032786884,-2.806,0.22727272727272727
2007,106,108,0,20.864884298355854,5.649871302432701,0.01990482583642006,0.5936999320983887,13.988491803278688,-13.928,0.22727272727272727
2007,114,117,0,21.661664775160492,17.44445628807193,0.04343653360351187,0.6246941656362816,3.1644918032786884,-3.104,0.22727272727272727
2007,108,123,0,21.74767068956719,10.68652702550419,0.034613630719116474,0.507930484462957,3.349491803278689,-3.289,0.22727272727272727
2007,104,125,0,21.397301423745077,5.474340704620862,0.02864429974531541,0.4544988665424409,2.5454918032786886,-2.485,0.22727272727272727
2007,93,126,0,21.426340259489464,5.860246548887159,0.029588024696854294,0.4320171309299156,2.232491803278689,-2.172,0.22727272727272727
2007,103,131,0,21.300562530267435,11.235889575520499,0.03519969934322795,0.4864275709527438,2.458491803278689,-2.398,0.22727272727272727
2007,105,142,0,20.963039351291343,8.916778283041031,0.0341509286863882,0.49807711507453295,2.5604918032786883,-2.5,0.22727272727272727
2007,90,132,0,21.368154807168928,5.083380628804692,0.028285274465308815,0.4231327928480555,2.9234918032786883,-2.863,0.22727272727272727
2007,86,141,0,21.400311860881867,5.949518985435611,0.029232417218020706,0.430919424432223,3.1754918032786885,-3.115,0.22727272727272727
2007,90,163,0,21.434543046794953,10.886181112195624,0.036256860575226486,0.4940382584196622,3.2344918032786887,-3.174,0.22727272727272727
2007,60,183,0,22.36658549699627,7.079284167680584,0.030578163956276706,0.47256090895074315,4.513491803278689,-4.453,0.22727272727272727
2007,60,191,0,21.668680785132235,7.218654867078437,0.03143660931802187,0.46953608559780435,3.263491803278688,-3.203,0.22727272727272727
2007,58,198,0,22.54647708329998,6.953741237765453,0.03209177584799587,0.4769685712994122,5.962491803278688,-5.902,0.22727272727272727
